# Time Dx Dy Dz magD
0.0312 -2.70111e-05 5.31365e-15 0.00071412 0.00071463
0.0313 -2.72864e-05 5.40093e-15 0.000717555 0.000718073
0.0314 -2.75624e-05 5.48515e-15 0.000720983 0.00072151
0.0315 -2.78392e-05 5.55933e-15 0.000724405 0.000724939
0.0316 -2.81168e-05 5.62644e-15 0.00072782 0.000728363
0.0317 -2.83951e-05 5.6823e-15 0.000731228 0.000731779
0.0318 -2.86741e-05 5.74587e-15 0.00073463 0.00073519
0.0319 -2.89538e-05 5.82185e-15 0.000738026 0.000738594
0.032 -2.92343e-05 5.90278e-15 0.000741415 0.000741991
0.0321 -2.95155e-05 5.98745e-15 0.000744798 0.000745382
0.0322 -2.97974e-05 6.07773e-15 0.000748174 0.000748767
0.0323 -3.00801e-05 6.17034e-15 0.000751544 0.000752146
0.0324 -3.03635e-05 6.26566e-15 0.000754908 0.000755518
0.0325 -3.06475e-05 6.36492e-15 0.000758265 0.000758884
0.0326 -3.09323e-05 6.46778e-15 0.000761616 0.000762244
0.0327 -3.12178e-05 6.57369e-15 0.000764961 0.000765598
0.0328 -3.15041e-05 6.6816e-15 0.0007683 0.000768945
0.0329 -3.1791e-05 6.78823e-15 0.000771632 0.000772287
0.033 -3.20786e-05 6.89508e-15 0.000774959 0.000775623
0.0331 -3.2367e-05 7.00498e-15 0.000778279 0.000778952
0.0332 -3.2656e-05 7.11741e-15 0.000781594 0.000782276
0.0333 -3.29457e-05 7.2278e-15 0.000784903 0.000785594
0.0334 -3.32362e-05 7.33171e-15 0.000788206 0.000788906
0.0335 -3.35273e-05 7.43304e-15 0.000791503 0.000792213
0.0336 -3.38192e-05 7.5371e-15 0.000794795 0.000795514
0.0337 -3.41117e-05 7.64488e-15 0.00079808 0.000798809
0.0338 -3.44049e-05 7.75176e-15 0.000801361 0.000802099
0.0339 -3.46989e-05 7.85654e-15 0.000804635 0.000805383
0.034 -3.49935e-05 7.96218e-15 0.000807905 0.000808662
0.0341 -3.52888e-05 8.06961e-15 0.000811168 0.000811936
0.0342 -3.55849e-05 8.17571e-15 0.000814427 0.000815204
0.0343 -3.58816e-05 8.28017e-15 0.00081768 0.000818467
0.0344 -3.6179e-05 8.38555e-15 0.000820928 0.000821725
0.0345 -3.64771e-05 8.49257e-15 0.000824171 0.000824978
0.0346 -3.67759e-05 8.59822e-15 0.000827408 0.000828225
0.0347 -3.70754e-05 8.70203e-15 0.000830641 0.000831468
0.0348 -3.73756e-05 8.8056e-15 0.000833868 0.000834706
0.0349 -3.76765e-05 8.90924e-15 0.000837091 0.000837939
0.035 -3.79781e-05 9.01387e-15 0.000840309 0.000841167
0.0351 -3.82804e-05 9.12044e-15 0.000843522 0.00084439
0.0352 -3.85834e-05 9.22671e-15 0.00084673 0.000847609
0.0353 -3.88871e-05 9.33124e-15 0.000849934 0.000850823
0.0354 -3.91915e-05 9.43542e-15 0.000853133 0.000854032
0.0355 -3.94965e-05 9.53851e-15 0.000856327 0.000857237
0.0356 -3.98023e-05 9.63945e-15 0.000859517 0.000860438
0.0357 -4.01088e-05 9.73947e-15 0.000862702 0.000863634
0.0358 -4.0416e-05 9.83811e-15 0.000865884 0.000866826
0.0359 -4.07239e-05 9.93462e-15 0.00086906 0.000870014
0.036 -4.10324e-05 1.0031e-14 0.000872233 0.000873197
0.0361 -4.13417e-05 1.01266e-14 0.000875401 0.000876377
0.0362 -4.16517e-05 1.02208e-14 0.000878565 0.000879552
0.0363 -4.19624e-05 1.03117e-14 0.000881726 0.000882723
0.0364 -4.22738e-05 1.04008e-14 0.000884882 0.000885891
0.0365 -4.25859e-05 1.04884e-14 0.000888034 0.000889054
0.0366 -4.28987e-05 1.05759e-14 0.000891182 0.000892214
0.0367 -4.32123e-05 1.06628e-14 0.000894326 0.00089537
0.0368 -4.35265e-05 1.07483e-14 0.000897467 0.000898522
0.0369 -4.38415e-05 1.0831e-14 0.000900604 0.00090167
0.037 -4.41571e-05 1.09104e-14 0.000903737 0.000904815
0.0371 -4.44735e-05 1.09885e-14 0.000906866 0.000907956
0.0372 -4.47906e-05 1.10648e-14 0.000909992 0.000911094
0.0373 -4.51085e-05 1.11386e-14 0.000913115 0.000914228
0.0374 -4.5427e-05 1.12099e-14 0.000916233 0.000917359
0.0375 -4.57463e-05 1.12789e-14 0.000919349 0.000920486
0.0376 -4.60663e-05 1.13458e-14 0.000922461 0.00092361
0.0377 -4.6387e-05 1.14119e-14 0.00092557 0.000926731
0.0378 -4.67085e-05 1.14751e-14 0.000928675 0.000929849
0.0379 -4.70307e-05 1.15333e-14 0.000931777 0.000932963
0.038 -4.73536e-05 1.15874e-14 0.000934876 0.000936075
0.0381 -4.76773e-05 1.16365e-14 0.000937972 0.000939183
0.0382 -4.80017e-05 1.16827e-14 0.000941065 0.000942288
0.0383 -4.83269e-05 1.17268e-14 0.000944154 0.00094539
0.0384 -4.86528e-05 1.17657e-14 0.000947241 0.000948489
0.0385 -4.89794e-05 1.18072e-14 0.000950324 0.000951586
0.0386 -4.93069e-05 1.18417e-14 0.000953405 0.000954679
0.0387 -4.9635e-05 1.18746e-14 0.000956482 0.000957769
0.0388 -4.99639e-05 1.1909e-14 0.000959557 0.000960857
0.0389 -5.02936e-05 1.19412e-14 0.000962629 0.000963942
0.039 -5.06241e-05 1.19718e-14 0.000965698 0.000967024
0.0391 -5.09553e-05 1.20038e-14 0.000968764 0.000970103
0.0392 -5.12873e-05 1.20446e-14 0.000971827 0.00097318
0.0393 -5.16201e-05 1.20774e-14 0.000974888 0.000976253
0.0394 -5.19536e-05 1.21055e-14 0.000977946 0.000979325
0.0395 -5.22879e-05 1.21319e-14 0.000981001 0.000982393
0.0396 -5.2623e-05 1.21561e-14 0.000984053 0.000985459
0.0397 -5.29589e-05 1.21721e-14 0.000987103 0.000988522
0.0398 -5.32956e-05 1.21769e-14 0.00099015 0.000991583
0.0399 -5.36331e-05 1.21749e-14 0.000993194 0.000994641
