# Time	forces(pressure, viscous) moment(pressure, viscous)
0.017175	(((-0.100941 -0.100941 -3.63483e-05) (-3.21019e-06 -3.20936e-06 -4.75374e-06)) ((0.0031222 -0.00313674 0.0403765) (5.81472e-07 -2.48299e-06 1.28366e-06)))
0.0172	(((-0.100389 -0.100389 -3.61535e-05) (-3.14323e-06 -3.1424e-06 -1.14155e-05)) ((0.00309393 -0.00310839 0.0401556) (1.22335e-06 -5.78958e-06 1.25688e-06)))
0.017225	(((-0.0998327 -0.0998327 -3.59265e-05) (-3.07581e-06 -3.07498e-06 -1.8004e-05)) ((0.00306554 -0.00307991 0.0399331) (1.85808e-06 -9.05969e-06 1.22991e-06)))
0.01725	(((-0.0992724 -0.0992724 -3.5669e-05) (-3.0081e-06 -3.00728e-06 -2.45158e-05)) ((0.00303705 -0.00305132 0.039709) (2.48537e-06 -1.22917e-05 1.20283e-06)))
0.017275	(((-0.0987085 -0.0987085 -3.53815e-05) (-2.94027e-06 -2.93945e-06 -3.09477e-05)) ((0.00300846 -0.00302261 0.0394834) (3.10491e-06 -1.5484e-05 1.1757e-06)))
0.0173	(((-0.0981413 -0.0981413 -3.50638e-05) (-2.87247e-06 -2.87165e-06 -3.72964e-05)) ((0.00297978 -0.00299381 0.0392565) (3.71638e-06 -1.8635e-05 1.14858e-06)))
0.017325	(((-0.097571 -0.097571 -3.47151e-05) (-2.80487e-06 -2.80406e-06 -4.35586e-05)) ((0.00295104 -0.00296492 0.0390284) (4.31946e-06 -2.17429e-05 1.12154e-06)))
0.01735	(((-0.0969978 -0.0969978 -3.43351e-05) (-2.73764e-06 -2.73682e-06 -4.9731e-05)) ((0.00292223 -0.00293596 0.0387991) (4.91385e-06 -2.48063e-05 1.09465e-06)))
0.017375	(((-0.0964221 -0.0964221 -3.39237e-05) (-2.67092e-06 -2.67011e-06 -5.58102e-05)) ((0.00289337 -0.00290694 0.0385688) (5.49922e-06 -2.78233e-05 1.06796e-06)))
0.0174	(((-0.095844 -0.095844 -3.34813e-05) (-2.60488e-06 -2.60407e-06 -6.17928e-05)) ((0.00286448 -0.00287787 0.0383376) (6.07525e-06 -3.07924e-05 1.04155e-06)))
0.017425	(((-0.0952637 -0.0952637 -3.30087e-05) (-2.53968e-06 -2.53887e-06 -6.76754e-05)) ((0.00283554 -0.00284875 0.0381055) (6.64163e-06 -3.37118e-05 1.01547e-06)))
0.01745	(((-0.0946815 -0.0946815 -3.25069e-05) (-2.47547e-06 -2.47466e-06 -7.34547e-05)) ((0.00280659 -0.00281959 0.0378726) (7.19804e-06 -3.65799e-05 9.89787e-07)))
0.017475	(((-0.0940975 -0.0940975 -3.19766e-05) (-2.41239e-06 -2.41159e-06 -7.91272e-05)) ((0.00277762 -0.00279041 0.037639) (7.74414e-06 -3.93951e-05 9.64559e-07)))
0.0175	(((-0.093512 -0.093512 -3.14188e-05) (-2.3506e-06 -2.3498e-06 -8.46896e-05)) ((0.00274864 -0.0027612 0.0374048) (8.27961e-06 -4.21555e-05 9.39843e-07)))
0.017525	(((-0.092925 -0.092925 -3.0834e-05) (-2.29023e-06 -2.28943e-06 -9.01383e-05)) ((0.00271966 -0.00273199 0.03717) (8.80414e-06 -4.48595e-05 9.15697e-07)))
0.01755	(((-0.0923369 -0.0923369 -3.02227e-05) (-2.23142e-06 -2.23063e-06 -9.547e-05)) ((0.00269068 -0.00270277 0.0369348) (9.31738e-06 -4.75054e-05 8.92175e-07)))
0.017575	(((-0.0917478 -0.0917478 -2.95854e-05) (-2.17431e-06 -2.17351e-06 -0.000100681)) ((0.00266172 -0.00267355 0.0366991) (9.81903e-06 -5.00916e-05 8.69329e-07)))
0.0176	(((-0.091158 -0.091158 -2.89225e-05) (-2.119e-06 -2.11821e-06 -0.000105769)) ((0.00263278 -0.00264435 0.0364632) (1.03087e-05 -5.26162e-05 8.47209e-07)))
0.017625	(((-0.0905675 -0.0905675 -2.82347e-05) (-2.06563e-06 -2.06484e-06 -0.000110729)) ((0.00260388 -0.00261517 0.036227) (1.07862e-05 -5.50777e-05 8.25861e-07)))
0.01765	(((-0.0899766 -0.0899766 -2.75223e-05) (-2.0143e-06 -2.01352e-06 -0.000115558)) ((0.002575 -0.00258601 0.0359906) (1.12511e-05 -5.74743e-05 8.05331e-07)))
0.017675	(((-0.0893854 -0.0893854 -2.67861e-05) (-1.96512e-06 -1.96433e-06 -0.000120253)) ((0.00254618 -0.00255689 0.0357542) (1.17031e-05 -5.98044e-05 7.85658e-07)))
0.0177	(((-0.0887942 -0.0887942 -2.60266e-05) (-1.91817e-06 -1.91739e-06 -0.000124811)) ((0.0025174 -0.00252781 0.0355177) (1.21418e-05 -6.20662e-05 7.66882e-07)))
0.017725	(((-0.0882031 -0.0882031 -2.52444e-05) (-1.87356e-06 -1.87278e-06 -0.000129228)) ((0.00248868 -0.00249878 0.0352812) (1.2567e-05 -6.42581e-05 7.49037e-07)))
0.01775	(((-0.0876123 -0.0876123 -2.44399e-05) (-1.83135e-06 -1.83057e-06 -0.0001335)) ((0.00246002 -0.00246979 0.0350449) (1.29784e-05 -6.63785e-05 7.32153e-07)))
0.017775	(((-0.0870218 -0.0870218 -2.36137e-05) (-1.79161e-06 -1.79084e-06 -0.000137625)) ((0.00243143 -0.00244087 0.0348087) (1.33755e-05 -6.84257e-05 7.1626e-07)))
0.0178	(((-0.086432 -0.086432 -2.27663e-05) (-1.75441e-06 -1.75364e-06 -0.0001416)) ((0.00240291 -0.00241202 0.0345728) (1.37582e-05 -7.03981e-05 7.01381e-07)))
0.017825	(((-0.0858429 -0.0858429 -2.18979e-05) (-1.71979e-06 -1.71903e-06 -0.00014542)) ((0.00237447 -0.00238323 0.0343372) (1.4126e-05 -7.22941e-05 6.87536e-07)))
0.01785	(((-0.0852547 -0.0852547 -2.1009e-05) (-1.6878e-06 -1.68704e-06 -0.000149083)) ((0.00234612 -0.00235452 0.0341019) (1.44788e-05 -7.41121e-05 6.74742e-07)))
0.017875	(((-0.0846677 -0.0846677 -2.00998e-05) (-1.65847e-06 -1.65771e-06 -0.000152586)) ((0.00231786 -0.0023259 0.0338671) (1.48161e-05 -7.58507e-05 6.63009e-07)))
0.0179	(((-0.0840818 -0.0840818 -1.91707e-05) (-1.63181e-06 -1.63105e-06 -0.000155926)) ((0.0022897 -0.00229737 0.0336327) (1.51378e-05 -7.75083e-05 6.52347e-07)))
0.017925	(((-0.0834974 -0.0834974 -1.82219e-05) (-1.60784e-06 -1.60708e-06 -0.0001591)) ((0.00226163 -0.00226892 0.0333989) (1.54435e-05 -7.90834e-05 6.4276e-07)))
0.01795	(((-0.0829144 -0.0829144 -1.72536e-05) (-1.58656e-06 -1.5858e-06 -0.000162104)) ((0.00223368 -0.00224058 0.0331658) (1.57329e-05 -8.05745e-05 6.34248e-07)))
0.017975	(((-0.0823332 -0.0823332 -1.62661e-05) (-1.56795e-06 -1.5672e-06 -0.000164937)) ((0.00220584 -0.00221234 0.0329333) (1.60057e-05 -8.19804e-05 6.26806e-07)))
0.018	(((-0.0817539 -0.0817539 -1.52594e-05) (-1.552e-06 -1.55125e-06 -0.000167594)) ((0.00217811 -0.00218422 0.0327016) (1.62618e-05 -8.32996e-05 6.20427e-07)))
0.018025	(((-0.0811766 -0.0811766 -1.42336e-05) (-1.53868e-06 -1.53793e-06 -0.000170075)) ((0.00215051 -0.0021562 0.0324706) (1.65008e-05 -8.45308e-05 6.15098e-07)))
0.01805	(((-0.0806014 -0.0806014 -1.31889e-05) (-1.52794e-06 -1.52719e-06 -0.000172376)) ((0.00212303 -0.00212831 0.0322406) (1.67226e-05 -8.56729e-05 6.10805e-07)))
0.018075	(((-0.0800286 -0.0800286 -1.21252e-05) (-1.51974e-06 -1.519e-06 -0.000174494)) ((0.00209569 -0.00210054 0.0320114) (1.69268e-05 -8.67245e-05 6.07527e-07)))
0.0181	(((-0.0794583 -0.0794583 -1.10426e-05) (-1.51402e-06 -1.51328e-06 -0.000176428)) ((0.00206848 -0.0020729 0.0317833) (1.71132e-05 -8.76845e-05 6.0524e-07)))
0.018125	(((-0.0788906 -0.0788906 -9.94096e-06) (-1.51071e-06 -1.50997e-06 -0.000178176)) ((0.00204142 -0.0020454 0.0315563) (1.72817e-05 -8.85519e-05 6.03918e-07)))
0.01815	(((-0.0783258 -0.0783258 -8.82036e-06) (-1.50974e-06 -1.509e-06 -0.000179734)) ((0.0020145 -0.00201803 0.0313303) (1.7432e-05 -8.93257e-05 6.03531e-07)))
0.018175	(((-0.0777639 -0.0777639 -7.68073e-06) (-1.51102e-06 -1.51029e-06 -0.000181102)) ((0.00198774 -0.00199081 0.0311056) (1.75639e-05 -9.00049e-05 6.04044e-07)))
0.0182	(((-0.0772052 -0.0772052 -6.52203e-06) (-1.51447e-06 -1.51373e-06 -0.000182278)) ((0.00196113 -0.00196374 0.0308821) (1.76774e-05 -9.05887e-05 6.05422e-07)))
0.018225	(((-0.0766497 -0.0766497 -5.3442e-06) (-1.51997e-06 -1.51924e-06 -0.00018326)) ((0.00193469 -0.00193683 0.0306599) (1.77721e-05 -9.10762e-05 6.07624e-07)))
0.01825	(((-0.0760978 -0.0760978 -4.1472e-06) (-1.52743e-06 -1.5267e-06 -0.000184047)) ((0.00190842 -0.00191007 0.0304391) (1.7848e-05 -9.14667e-05 6.10609e-07)))
0.018275	(((-0.0755494 -0.0755494 -2.93101e-06) (-1.53673e-06 -1.53601e-06 -0.000184636)) ((0.00188231 -0.00188348 0.0302198) (1.7905e-05 -9.17595e-05 6.14332e-07)))
0.0183	(((-0.0750048 -0.0750048 -1.69562e-06) (-1.54777e-06 -1.54704e-06 -0.000185028)) ((0.00185639 -0.00185707 0.0300019) (1.79429e-05 -9.19542e-05 6.18746e-07)))
0.018325	(((-0.0744642 -0.0744642 -4.41078e-07) (-1.5604e-06 -1.55968e-06 -0.000185221)) ((0.00183065 -0.00183082 0.0297857) (1.79616e-05 -9.20502e-05 6.23803e-07)))
0.01835	(((-0.0739278 -0.0739278 8.32542e-07) (-1.57452e-06 -1.5738e-06 -0.000185215)) ((0.00180509 -0.00180476 0.0295711) (1.79611e-05 -9.20472e-05 6.29451e-07)))
0.018375	(((-0.0733956 -0.0733956 2.1251e-06) (-1.58999e-06 -1.58927e-06 -0.000185009)) ((0.00177973 -0.00177888 0.0293582) (1.79412e-05 -9.19447e-05 6.35638e-07)))
0.0184	(((-0.0728679 -0.0728679 3.43641e-06) (-1.60667e-06 -1.60595e-06 -0.000184601)) ((0.00175458 -0.0017532 0.0291471) (1.7902e-05 -9.17426e-05 6.42312e-07)))
0.018425	(((-0.0723448 -0.0723448 4.76619e-06) (-1.62443e-06 -1.62372e-06 -0.000183993)) ((0.00172962 -0.00172772 0.0289379) (1.78434e-05 -9.14408e-05 6.49419e-07)))
0.01845	(((-0.0718265 -0.0718265 6.11409e-06) (-1.64314e-06 -1.64243e-06 -0.000183185)) ((0.00170488 -0.00170243 0.0287306) (1.77654e-05 -9.10393e-05 6.56902e-07)))
0.018475	(((-0.0713132 -0.0713132 7.47967e-06) (-1.66265e-06 -1.66194e-06 -0.000182175)) ((0.00168035 -0.00167736 0.0285253) (1.7668e-05 -9.05379e-05 6.64707e-07)))
0.0185	(((-0.070805 -0.070805 8.86238e-06) (-1.68282e-06 -1.68212e-06 -0.000180964)) ((0.00165605 -0.00165251 0.028322) (1.75512e-05 -8.9937e-05 6.72778e-07)))
0.018525	(((-0.0703021 -0.0703021 1.02616e-05) (-1.70352e-06 -1.70282e-06 -0.000179554)) ((0.00163197 -0.00162787 0.0281208) (1.74151e-05 -8.92367e-05 6.8106e-07)))
0.01855	(((-0.0698046 -0.0698046 1.16764e-05) (-1.72461e-06 -1.72391e-06 -0.000177944)) ((0.00160813 -0.00160346 0.0279219) (1.72597e-05 -8.84374e-05 6.89496e-07)))
0.018575	(((-0.0693128 -0.0693128 1.31061e-05) (-1.74595e-06 -1.74525e-06 -0.000176136)) ((0.00158453 -0.00157929 0.0277251) (1.70851e-05 -8.75395e-05 6.98032e-07)))
0.0186	(((-0.0688268 -0.0688268 1.45495e-05) (-1.7674e-06 -1.7667e-06 -0.00017413)) ((0.00156117 -0.00155536 0.0275307) (1.68914e-05 -8.65435e-05 7.06613e-07)))
0.018625	(((-0.0683468 -0.0683468 1.60055e-05) (-1.78883e-06 -1.78814e-06 -0.000171928)) ((0.00153807 -0.00153167 0.0273387) (1.66787e-05 -8.545e-05 7.15187e-07)))
0.01865	(((-0.0678728 -0.0678728 1.74728e-05) (-1.81011e-06 -1.80942e-06 -0.000169531)) ((0.00151522 -0.00150824 0.0271491) (1.64471e-05 -8.42596e-05 7.23701e-07)))
0.018675	(((-0.0674051 -0.0674051 1.89499e-05) (-1.83112e-06 -1.83043e-06 -0.000166941)) ((0.00149264 -0.00148506 0.026962) (1.61968e-05 -8.29733e-05 7.32105e-07)))
0.0187	(((-0.0669438 -0.0669438 2.04353e-05) (-1.85172e-06 -1.85103e-06 -0.000164159)) ((0.00147033 -0.00146216 0.0267775) (1.5928e-05 -8.15918e-05 7.40348e-07)))
0.018725	(((-0.0664891 -0.0664891 2.19271e-05) (-1.8718e-06 -1.87112e-06 -0.000161188)) ((0.00144829 -0.00143952 0.0265956) (1.56408e-05 -8.01161e-05 7.48382e-07)))
0.01875	(((-0.0660411 -0.0660411 2.34234e-05) (-1.89125e-06 -1.89057e-06 -0.000158029)) ((0.00142654 -0.00141717 0.0264164) (1.53354e-05 -7.85472e-05 7.56163e-07)))
0.018775	(((-0.0656 -0.0656 2.49222e-05) (-1.90996e-06 -1.90928e-06 -0.000154686)) ((0.00140507 -0.0013951 0.02624) (1.50121e-05 -7.68864e-05 7.63646e-07)))
0.0188	(((-0.0651631 -0.0651631 2.63599e-05) (-1.92781e-06 -1.92714e-06 -0.000151159)) ((0.00138377 -0.00137323 0.0260653) (1.46711e-05 -7.51346e-05 7.70789e-07)))
0.018825	(((-0.0647328 -0.0647328 2.77813e-05) (-1.94472e-06 -1.94404e-06 -0.000147452)) ((0.00136275 -0.00135164 0.0258931) (1.43126e-05 -7.32935e-05 7.77553e-07)))
0.01885	(((-0.0643106 -0.0643106 2.92202e-05) (-1.96057e-06 -1.9599e-06 -0.000143568)) ((0.00134207 -0.00133038 0.0257242) (1.39368e-05 -7.13641e-05 7.83897e-07)))
0.018875	(((-0.063897 -0.063897 3.06802e-05) (-1.9753e-06 -1.97463e-06 -0.000139509)) ((0.00132176 -0.00130949 0.0255588) (1.35442e-05 -6.93479e-05 7.89788e-07)))
0.0189	(((-0.0634919 -0.0634919 3.21535e-05) (-1.9888e-06 -1.98814e-06 -0.000135279)) ((0.00130181 -0.00128895 0.0253968) (1.31349e-05 -6.72465e-05 7.95193e-07)))
0.018925	(((-0.0630951 -0.0630951 3.36291e-05) (-2.00102e-06 -2.00036e-06 -0.00013088)) ((0.00128221 -0.00126875 0.025238) (1.27092e-05 -6.50614e-05 8.00081e-07)))
0.01895	(((-0.0627062 -0.0627062 3.50942e-05) (-2.01188e-06 -2.01122e-06 -0.000126317)) ((0.00126294 -0.0012489 0.0250825) (1.22675e-05 -6.27943e-05 8.04425e-07)))
0.018975	(((-0.0623249 -0.0623249 3.65368e-05) (-2.02131e-06 -2.02066e-06 -0.000121591)) ((0.001244 -0.00122938 0.0249299) (1.18101e-05 -6.04467e-05 8.082e-07)))
0.019	(((-0.061951 -0.061951 3.79489e-05) (-2.02926e-06 -2.02861e-06 -0.000116708)) ((0.00122537 -0.00121019 0.0247804) (1.13373e-05 -5.80206e-05 8.11381e-07)))
0.019025	(((-0.0615848 -0.0615848 3.93268e-05) (-2.03568e-06 -2.03503e-06 -0.00011167)) ((0.00120706 -0.00119133 0.0246339) (1.08495e-05 -5.55175e-05 8.1395e-07)))
0.01905	(((-0.0612262 -0.0612262 4.06699e-05) (-2.04052e-06 -2.03987e-06 -0.00010648)) ((0.00118909 -0.00117282 0.0244905) (1.0347e-05 -5.29391e-05 8.15888e-07)))
0.019075	(((-0.0608757 -0.0608757 4.19788e-05) (-2.04374e-06 -2.0431e-06 -0.000101143)) ((0.00117145 -0.00115466 0.0243503) (9.8301e-06 -5.02871e-05 8.17179e-07)))
0.0191	(((-0.0605333 -0.0605333 4.32535e-05) (-2.04532e-06 -2.04468e-06 -9.56607e-05)) ((0.00115417 -0.00113687 0.0242133) (9.29916e-06 -4.75635e-05 8.1781e-07)))
0.019125	(((-0.0601993 -0.0601993 4.44925e-05) (-2.04522e-06 -2.04458e-06 -9.00387e-05)) ((0.00113724 -0.00111944 0.0240797) (8.75458e-06 -4.47701e-05 8.17772e-07)))
0.01915	(((-0.0598737 -0.0598737 4.56926e-05) (-2.04342e-06 -2.04279e-06 -8.42803e-05)) ((0.00112068 -0.0011024 0.0239495) (8.19673e-06 -4.19089e-05 8.17056e-07)))
0.019175	(((-0.0595565 -0.0595565 4.68496e-05) (-2.03992e-06 -2.03929e-06 -7.83895e-05)) ((0.00110448 -0.00108574 0.0238226) (7.626e-06 -3.89818e-05 8.15657e-07)))
0.0192	(((-0.0592478 -0.0592478 4.7959e-05) (-2.03471e-06 -2.03408e-06 -7.23705e-05)) ((0.00108864 -0.00106946 0.0236991) (7.04279e-06 -3.5991e-05 8.13573e-07)))
0.019225	(((-0.0589473 -0.0589473 4.90165e-05) (-2.02777e-06 -2.02715e-06 -6.62275e-05)) ((0.00107317 -0.00105356 0.0235789) (6.44752e-06 -3.29386e-05 8.10802e-07)))
0.01925	(((-0.0586553 -0.0586553 5.00185e-05) (-2.01913e-06 -2.01851e-06 -5.9965e-05)) ((0.00105806 -0.00103805 0.0234621) (5.84059e-06 -2.98266e-05 8.07347e-07)))
0.019275	(((-0.0583716 -0.0583716 5.09621e-05) (-2.00879e-06 -2.00817e-06 -5.35871e-05)) ((0.00104331 -0.00102293 0.0233486) (5.22244e-06 -2.66573e-05 8.03211e-07)))
0.0193	(((-0.0580962 -0.0580962 5.18447e-05) (-1.99675e-06 -1.99614e-06 -4.70981e-05)) ((0.00102893 -0.00100819 0.0232385) (4.59347e-06 -2.34328e-05 7.984e-07)))
0.019325	(((-0.0578293 -0.0578293 5.26643e-05) (-1.98305e-06 -1.98245e-06 -4.05025e-05)) ((0.00101491 -0.000993843 0.0231317) (3.95409e-06 -2.01551e-05 7.92921e-07)))
0.01935	(((-0.0575707 -0.0575707 5.34188e-05) (-1.96771e-06 -1.96711e-06 -3.38045e-05)) ((0.00100126 -0.000979891 0.0230283) (3.30476e-06 -1.68266e-05 7.86786e-07)))
0.019375	(((-0.0573205 -0.0573205 5.41063e-05) (-1.95076e-06 -1.95016e-06 -2.70088e-05)) ((0.000987974 -0.000966332 0.0229282) (2.64589e-06 -1.34494e-05 7.80005e-07)))
0.0194	(((-0.0570787 -0.0570787 5.47248e-05) (-1.93222e-06 -1.93162e-06 -2.01198e-05)) ((0.000975056 -0.000953167 0.0228315) (1.97794e-06 -1.00259e-05 7.72592e-07)))
0.019425	(((-0.0568452 -0.0568452 5.52725e-05) (-1.91214e-06 -1.91155e-06 -1.31421e-05)) ((0.000962503 -0.000940394 0.0227381) (1.30133e-06 -6.55819e-06 7.64563e-07)))
0.01945	(((-0.05662 -0.05662 5.57476e-05) (-1.89056e-06 -1.88997e-06 -6.08014e-06)) ((0.000950311 -0.000928012 0.022648) (6.16515e-07 -3.0486e-06 7.55934e-07)))
0.019475	(((-0.0564029 -0.056403 5.61489e-05) (-1.86753e-06 -1.86695e-06 1.06161e-06)) ((0.000938479 -0.000916019 0.0225612) (-7.60843e-08 5.00704e-07 7.46723e-07)))
0.0195	(((-0.056194 -0.056194 5.6475e-05) (-1.8431e-06 -1.84252e-06 8.27866e-06)) ((0.000927003 -0.000904413 0.0224776) (-7.76026e-07 4.08746e-06 7.36951e-07)))
0.019525	(((-0.0559932 -0.0559932 5.67254e-05) (-1.81731e-06 -1.81673e-06 1.55665e-05)) ((0.000915879 -0.000893189 0.0223973) (-1.48287e-06 7.70943e-06 7.26639e-07)))
0.01955	(((-0.0558003 -0.0558003 5.68996e-05) (-1.79023e-06 -1.78966e-06 2.29205e-05)) ((0.000905105 -0.000882345 0.0223201) (-2.19618e-06 1.13644e-05 7.15808e-07)))
0.019575	(((-0.0556153 -0.0556153 5.69973e-05) (-1.76192e-06 -1.76135e-06 3.03363e-05)) ((0.000894676 -0.000871877 0.0222461) (-2.91551e-06 1.505e-05 7.04485e-07)))
0.0196	(((-0.055438 -0.055438 5.70187e-05) (-1.73243e-06 -1.73186e-06 3.78094e-05)) ((0.000884587 -0.00086178 0.0221752) (-3.64042e-06 1.87641e-05 6.92692e-07)))
0.019625	(((-0.0552685 -0.0552685 5.69642e-05) (-1.70184e-06 -1.70127e-06 4.53353e-05)) ((0.000874834 -0.000852048 0.0221074) (-4.37049e-06 2.25046e-05 6.80456e-07)))
0.01965	(((-0.0551065 -0.0551065 5.68345e-05) (-1.6702e-06 -1.66964e-06 5.29096e-05)) ((0.00086541 -0.000842676 0.0220426) (-5.10529e-06 2.62691e-05 6.67805e-07)))
0.019675	(((-0.0549519 -0.0549519 5.66305e-05) (-1.6376e-06 -1.63705e-06 6.05279e-05)) ((0.000856309 -0.000833657 0.0219808) (-5.84439e-06 3.00555e-05 6.54766e-07)))
0.0197	(((-0.0548046 -0.0548046 5.63532e-05) (-1.6041e-06 -1.60355e-06 6.81859e-05)) ((0.000847525 -0.000824984 0.0219218) (-6.58735e-06 3.38617e-05 6.41368e-07)))
0.019725	(((-0.0546644 -0.0546644 5.60043e-05) (-1.56978e-06 -1.56923e-06 7.58791e-05)) ((0.000839052 -0.00081665 0.0218658) (-7.33375e-06 3.76854e-05 6.2764e-07)))
0.01975	(((-0.0545312 -0.0545312 5.55854e-05) (-1.53471e-06 -1.53416e-06 8.36032e-05)) ((0.000830881 -0.000808646 0.0218125) (-8.08317e-06 4.15244e-05 6.13614e-07)))
0.019775	(((-0.0544049 -0.0544049 5.50984e-05) (-1.49897e-06 -1.49843e-06 9.13538e-05)) ((0.000823004 -0.000800965 0.021762) (-8.83517e-06 4.53766e-05 5.99321e-07)))
0.0198	(((-0.0542851 -0.0542852 5.45456e-05) (-1.46264e-06 -1.4621e-06 9.91266e-05)) ((0.000815414 -0.000793596 0.0217141) (-9.58934e-06 4.92399e-05 5.8479e-07)))
0.019825	(((-0.0541719 -0.0541719 5.39295e-05) (-1.4258e-06 -1.42527e-06 0.000106917)) ((0.000808102 -0.00078653 0.0216688) (-1.03453e-05 5.31122e-05 5.70056e-07)))
0.01985	(((-0.0540649 -0.0540649 5.32527e-05) (-1.38853e-06 -1.388e-06 0.000114722)) ((0.000801059 -0.000779757 0.021626) (-1.11025e-05 5.69912e-05 5.55149e-07)))
0.019875	(((-0.0539639 -0.053964 5.2518e-05) (-1.35091e-06 -1.35038e-06 0.000122535)) ((0.000794275 -0.000773268 0.0215856) (-1.18607e-05 6.08748e-05 5.40103e-07)))
0.0199	(((-0.0538689 -0.0538689 5.17283e-05) (-1.31302e-06 -1.3125e-06 0.000130354)) ((0.000787742 -0.00076705 0.0215476) (-1.26194e-05 6.47611e-05 5.24951e-07)))
0.019925	(((-0.0537794 -0.0537794 5.0887e-05) (-1.27495e-06 -1.27443e-06 0.000138174)) ((0.000781449 -0.000761094 0.0215118) (-1.33781e-05 6.86477e-05 5.09725e-07)))
0.01995	(((-0.0536954 -0.0536954 4.99972e-05) (-1.23678e-06 -1.23627e-06 0.00014599)) ((0.000775386 -0.000755387 0.0214782) (-1.41365e-05 7.25327e-05 4.94458e-07)))
0.019975	(((-0.0536166 -0.0536166 4.90625e-05) (-1.19859e-06 -1.19808e-06 0.000153799)) ((0.000769543 -0.000749917 0.0214466) (-1.48942e-05 7.64138e-05 4.79183e-07)))
0.02	(((-0.0535427 -0.0535427 4.80864e-05) (-1.16046e-06 -1.15995e-06 0.000161596)) ((0.000763908 -0.000744674 0.0214171) (-1.56507e-05 8.02889e-05 4.63933e-07)))
