Time outerCorrector residual
0.01665 1 0.000161748
0.01665 2 8.37474e-05
0.01665 3 4.34896e-05
0.01665 4 2.26354e-05
0.01665 5 1.18025e-05
0.01665 6 6.16345e-06
0.01665 7 3.22309e-06
0.01665 8 1.68769e-06
0.01665 9 8.84831e-07
0.016675 1 0.000163842
0.016675 2 8.48427e-05
0.016675 3 4.40605e-05
0.016675 4 2.29327e-05
0.016675 5 1.19573e-05
0.016675 6 6.24414e-06
0.016675 7 3.26516e-06
0.016675 8 1.70961e-06
0.016675 9 8.96268e-07
0.0167 1 0.000165912
0.0167 2 8.5926e-05
0.0167 3 4.46254e-05
0.0167 4 2.32269e-05
0.0167 5 1.21106e-05
0.0167 6 6.32403e-06
0.0167 7 3.30686e-06
0.0167 8 1.7314e-06
0.0167 9 9.07677e-07
0.016725 1 0.00016796
0.016725 2 8.69973e-05
0.016725 3 4.51841e-05
0.016725 4 2.35179e-05
0.016725 5 1.22622e-05
0.016725 6 6.40311e-06
0.016725 7 3.34815e-06
0.016725 8 1.75299e-06
0.016725 9 9.18985e-07
0.01675 1 0.000169984
0.01675 2 8.80564e-05
0.01675 3 4.57364e-05
0.01675 4 2.38057e-05
0.01675 5 1.24122e-05
0.01675 6 6.48136e-06
0.01675 7 3.38902e-06
0.01675 8 1.77438e-06
0.01675 9 9.30189e-07
0.016775 1 0.000171986
0.016775 2 8.91033e-05
0.016775 3 4.62824e-05
0.016775 4 2.40902e-05
0.016775 5 1.25606e-05
0.016775 6 6.55875e-06
0.016775 7 3.42942e-06
0.016775 8 1.79549e-06
0.016775 9 9.4126e-07
0.0168 1 0.000173964
0.0168 2 9.01379e-05
0.0168 3 4.68219e-05
0.0168 4 2.43715e-05
0.0168 5 1.27072e-05
0.0168 6 6.63532e-06
0.0168 7 3.46946e-06
0.0168 8 1.81646e-06
0.0168 9 9.52257e-07
0.016825 1 0.00017592
0.016825 2 9.11601e-05
0.016825 3 4.7355e-05
0.016825 4 2.46494e-05
0.016825 5 1.28522e-05
0.016825 6 6.71104e-06
0.016825 7 3.50906e-06
0.016825 8 1.83721e-06
0.016825 9 9.63148e-07
0.01685 1 0.000177853
0.01685 2 9.21698e-05
0.01685 3 4.78815e-05
0.01685 4 2.49239e-05
0.01685 5 1.29955e-05
0.01685 6 6.78591e-06
0.01685 7 3.54825e-06
0.01685 8 1.85775e-06
0.01685 9 9.73937e-07
0.016875 1 0.000179763
0.016875 2 9.31667e-05
0.016875 3 4.84012e-05
0.016875 4 2.5195e-05
0.016875 5 1.3137e-05
0.016875 6 6.85989e-06
0.016875 7 3.58699e-06
0.016875 8 1.87808e-06
0.016875 9 9.8462e-07
0.0169 1 0.000181649
0.0169 2 9.41503e-05
0.0169 3 4.8914e-05
0.0169 4 2.54624e-05
0.0169 5 1.32767e-05
0.0169 6 6.93298e-06
0.0169 7 3.62529e-06
0.0169 8 1.89819e-06
0.0169 9 9.95194e-07
0.016925 1 0.00018351
0.016925 2 9.51204e-05
0.016925 3 4.94195e-05
0.016925 4 2.57262e-05
0.016925 5 1.34145e-05
0.016925 6 7.00512e-06
0.016925 7 3.66313e-06
0.016925 8 1.91807e-06
0.016925 9 1.00566e-06
0.016925 10 5.28026e-07
0.01695 1 0.000185169
0.01695 2 9.59828e-05
0.01695 3 4.98681e-05
0.01695 4 2.59599e-05
0.01695 5 1.35365e-05
0.01695 6 7.06896e-06
0.01695 7 3.6966e-06
0.01695 8 1.93565e-06
0.01695 9 1.01491e-06
0.01695 10 5.32907e-07
0.016975 1 0.00018727
0.016975 2 9.7077e-05
0.016975 3 5.0439e-05
0.016975 4 2.62582e-05
0.016975 5 1.36927e-05
0.016975 6 7.1509e-06
0.016975 7 3.73966e-06
0.016975 8 1.95832e-06
0.016975 9 1.02687e-06
0.016975 10 5.39224e-07
0.017 1 0.000189414
0.017 2 9.81943e-05
0.017 3 5.10221e-05
0.017 4 2.65633e-05
0.017 5 1.38526e-05
0.017 6 7.23487e-06
0.017 7 3.78384e-06
0.017 8 1.98161e-06
0.017 9 1.03916e-06
0.017 10 5.45728e-07
0.017025 1 0.000191458
0.017025 2 9.92583e-05
0.017025 3 5.15774e-05
0.017025 4 2.68538e-05
0.017025 5 1.4005e-05
0.017025 6 7.31497e-06
0.017025 7 3.82602e-06
0.017025 8 2.00386e-06
0.017025 9 1.05093e-06
0.017025 10 5.51956e-07
0.01705 1 0.000193365
0.01705 2 0.000100249
0.01705 3 5.20944e-05
0.01705 4 2.71243e-05
0.01705 5 1.41469e-05
0.01705 6 7.38963e-06
0.01705 7 3.86538e-06
0.01705 8 2.02465e-06
0.01705 9 1.06192e-06
0.01705 10 5.57786e-07
0.017075 1 0.000195114
0.017075 2 0.000101157
0.017075 3 5.25675e-05
0.017075 4 2.73719e-05
0.017075 5 1.42769e-05
0.017075 6 7.45803e-06
0.017075 7 3.90147e-06
0.017075 8 2.04373e-06
0.017075 9 1.07203e-06
0.017075 10 5.63151e-07
0.0171 1 0.00019672
0.0171 2 0.000101988
0.0171 3 5.30005e-05
0.0171 4 2.75985e-05
0.0171 5 1.43959e-05
0.0171 6 7.52068e-06
0.0171 7 3.93455e-06
0.0171 8 2.06124e-06
0.0171 9 1.08132e-06
0.0171 10 5.68087e-07
0.017125 1 0.000198229
0.017125 2 0.000102768
0.017125 3 5.34065e-05
0.017125 4 2.78109e-05
0.017125 5 1.45075e-05
0.017125 6 7.57958e-06
0.017125 7 3.9657e-06
0.017125 8 2.07775e-06
0.017125 9 1.09009e-06
0.017125 10 5.72754e-07
0.01715 1 0.000199698
0.01715 2 0.000103527
0.01715 3 5.38011e-05
0.01715 4 2.80176e-05
0.01715 5 1.46163e-05
0.01715 6 7.637e-06
0.01715 7 3.99606e-06
0.01715 8 2.09385e-06
0.01715 9 1.09866e-06
0.01715 10 5.7732e-07
0.017175 1 0.000201162
0.017175 2 0.000104283
0.017175 3 5.41951e-05
0.017175 4 2.82243e-05
0.017175 5 1.47252e-05
0.017175 6 7.6946e-06
0.017175 7 4.02662e-06
0.017175 8 2.1101e-06
0.017175 9 1.10731e-06
0.017175 10 5.8194e-07
0.0172 1 0.000202635
0.0172 2 0.000105043
0.0172 3 5.45917e-05
0.0172 4 2.84326e-05
0.0172 5 1.48352e-05
0.0172 6 7.75287e-06
0.0172 7 4.05758e-06
0.0172 8 2.12659e-06
0.0172 9 1.11611e-06
0.0172 10 5.86645e-07
0.017225 1 0.000204103
0.017225 2 0.000105802
0.017225 3 5.4988e-05
0.017225 4 2.86411e-05
0.017225 5 1.49454e-05
0.017225 6 7.81141e-06
0.017225 7 4.08875e-06
0.017225 8 2.14322e-06
0.017225 9 1.125e-06
0.017225 10 5.91405e-07
0.01725 1 0.000205543
0.01725 2 0.000106547
0.01725 3 5.53779e-05
0.01725 4 2.88466e-05
0.01725 5 1.50543e-05
0.01725 6 7.86936e-06
0.01725 7 4.11966e-06
0.01725 8 2.15975e-06
0.01725 9 1.13385e-06
0.01725 10 5.96154e-07
0.017275 1 0.000206934
0.017275 2 0.000107267
0.017275 3 5.57549e-05
0.017275 4 2.90457e-05
0.017275 5 1.51601e-05
0.017275 6 7.92579e-06
0.017275 7 4.14984e-06
0.017275 8 2.17592e-06
0.017275 9 1.14253e-06
0.017275 10 6.0082e-07
0.0173 1 0.000208257
0.0173 2 0.000107953
0.0173 3 5.61146e-05
0.0173 4 2.92362e-05
0.0173 5 1.52616e-05
0.0173 6 7.98004e-06
0.0173 7 4.17894e-06
0.0173 8 2.19155e-06
0.0173 9 1.15095e-06
0.0173 10 6.05352e-07
0.017325 1 0.000209505
0.017325 2 0.0001086
0.017325 3 5.64551e-05
0.017325 4 2.9417e-05
0.017325 5 1.53582e-05
0.017325 6 8.03187e-06
0.017325 7 4.20682e-06
0.017325 8 2.20658e-06
0.017325 9 1.15905e-06
0.017325 10 6.09732e-07
0.01735 1 0.000210678
0.01735 2 0.000109209
0.01735 3 5.67763e-05
0.01735 4 2.95881e-05
0.01735 5 1.545e-05
0.01735 6 8.08128e-06
0.01735 7 4.23349e-06
0.01735 8 2.221e-06
0.01735 9 1.16686e-06
0.01735 10 6.1396e-07
0.017375 1 0.000211778
0.017375 2 0.000109782
0.017375 3 5.70795e-05
0.017375 4 2.97503e-05
0.017375 5 1.55373e-05
0.017375 6 8.12848e-06
0.017375 7 4.25906e-06
0.017375 8 2.23487e-06
0.017375 9 1.17439e-06
0.017375 10 6.18054e-07
0.0174 1 0.000212808
0.0174 2 0.00011032
0.0174 3 5.73657e-05
0.0174 4 2.99041e-05
0.0174 5 1.56205e-05
0.0174 6 8.17367e-06
0.0174 7 4.28364e-06
0.0174 8 2.24826e-06
0.0174 9 1.18169e-06
0.0174 10 6.22031e-07
0.017425 1 0.000213771
0.017425 2 0.000110826
0.017425 3 5.76357e-05
0.017425 4 3.00501e-05
0.017425 5 1.56999e-05
0.017425 6 8.21697e-06
0.017425 7 4.30731e-06
0.017425 8 2.2612e-06
0.017425 9 1.18877e-06
0.017425 10 6.25902e-07
0.01745 1 0.000214663
0.01745 2 0.000111297
0.01745 3 5.78892e-05
0.01745 4 3.0188e-05
0.01745 5 1.57753e-05
0.01745 6 8.25838e-06
0.01745 7 4.33006e-06
0.01745 8 2.2737e-06
0.01745 9 1.19563e-06
0.01745 10 6.29669e-07
0.017475 1 0.000215481
0.017475 2 0.000111732
0.017475 3 5.81252e-05
0.017475 4 3.03173e-05
0.017475 5 1.58466e-05
0.017475 6 8.29776e-06
0.017475 7 4.35182e-06
0.017475 8 2.28571e-06
0.017475 9 1.20225e-06
0.017475 10 6.33321e-07
0.0175 1 0.000216217
0.0175 2 0.000112128
0.0175 3 5.83421e-05
0.0175 4 3.04374e-05
0.0175 5 1.59134e-05
0.0175 6 8.33493e-06
0.0175 7 4.37249e-06
0.0175 8 2.29719e-06
0.0175 9 1.20862e-06
0.0175 10 6.36845e-07
0.017525 1 0.000216866
0.017525 2 0.000112481
0.017525 3 5.85384e-05
0.017525 4 3.05474e-05
0.017525 5 1.59752e-05
0.017525 6 8.36966e-06
0.017525 7 4.39196e-06
0.017525 8 2.30808e-06
0.017525 9 1.21469e-06
0.017525 10 6.40224e-07
0.01755 1 0.000217422
0.01755 2 0.00011279
0.01755 3 5.87128e-05
0.01755 4 3.06467e-05
0.01755 5 1.60318e-05
0.01755 6 8.40178e-06
0.01755 7 4.4101e-06
0.01755 8 2.31829e-06
0.01755 9 1.22043e-06
0.01755 10 6.43434e-07
0.017575 1 0.00021788
0.017575 2 0.000113051
0.017575 3 5.88642e-05
0.017575 4 3.07347e-05
0.017575 5 1.60828e-05
0.017575 6 8.43117e-06
0.017575 7 4.42693e-06
0.017575 8 2.32786e-06
0.017575 9 1.22585e-06
0.017575 10 6.46488e-07
0.0176 1 0.000218237
0.0176 2 0.000113263
0.0176 3 5.89919e-05
0.0176 4 3.08111e-05
0.0176 5 1.61281e-05
0.0176 6 8.4577e-06
0.0176 7 4.44232e-06
0.0176 8 2.33672e-06
0.0176 9 1.23091e-06
0.0176 10 6.49362e-07
0.017625 1 0.00021849
0.017625 2 0.000113426
0.017625 3 5.90953e-05
0.017625 4 3.08756e-05
0.017625 5 1.61675e-05
0.017625 6 8.48134e-06
0.017625 7 4.45629e-06
0.017625 8 2.34487e-06
0.017625 9 1.23561e-06
0.017625 10 6.52059e-07
0.01765 1 0.000218637
0.01765 2 0.000113538
0.01765 3 5.91738e-05
0.01765 4 3.09279e-05
0.01765 5 1.62009e-05
0.01765 6 8.50201e-06
0.01765 7 4.46878e-06
0.01765 8 2.35228e-06
0.01765 9 1.23995e-06
0.01765 10 6.54569e-07
0.017675 1 0.000218674
0.017675 2 0.000113597
0.017675 3 5.9227e-05
0.017675 4 3.09678e-05
0.017675 5 1.62281e-05
0.017675 6 8.51962e-06
0.017675 7 4.47973e-06
0.017675 8 2.35892e-06
0.017675 9 1.2439e-06
0.017675 10 6.56885e-07
0.0177 1 0.0002186
0.0177 2 0.000113602
0.0177 3 5.92542e-05
0.0177 4 3.09949e-05
0.0177 5 1.62491e-05
0.0177 6 8.53408e-06
0.0177 7 4.48912e-06
0.0177 8 2.36478e-06
0.0177 9 1.24745e-06
0.0177 10 6.59001e-07
0.017725 1 0.000218412
0.017725 2 0.000113553
0.017725 3 5.92548e-05
0.017725 4 3.10089e-05
0.017725 5 1.62635e-05
0.017725 6 8.5453e-06
0.017725 7 4.49688e-06
0.017725 8 2.36981e-06
0.017725 9 1.25059e-06
0.017725 10 6.60906e-07
0.01775 1 0.000218107
0.01775 2 0.000113448
0.01775 3 5.9228e-05
0.01775 4 3.10094e-05
0.01775 5 1.62713e-05
0.01775 6 8.55317e-06
0.01775 7 4.50295e-06
0.01775 8 2.37399e-06
0.01775 9 1.2533e-06
0.01775 10 6.62592e-07
0.017775 1 0.000217684
0.017775 2 0.000113286
0.017775 3 5.91733e-05
0.017775 4 3.09962e-05
0.017775 5 1.62721e-05
0.017775 6 8.55758e-06
0.017775 7 4.50728e-06
0.017775 8 2.37729e-06
0.017775 9 1.25555e-06
0.017775 10 6.64049e-07
0.0178 1 0.00021714
0.0178 2 0.000113066
0.0178 3 5.90902e-05
0.0178 4 3.09689e-05
0.0178 5 1.62659e-05
0.0178 6 8.55845e-06
0.0178 7 4.50982e-06
0.0178 8 2.37968e-06
0.0178 9 1.25735e-06
0.0178 10 6.65268e-07
0.017825 1 0.000216476
0.017825 2 0.000112787
0.017825 3 5.89784e-05
0.017825 4 3.09272e-05
0.017825 5 1.62526e-05
0.017825 6 8.5557e-06
0.017825 7 4.51051e-06
0.017825 8 2.38113e-06
0.017825 9 1.25866e-06
0.017825 10 6.66239e-07
0.01785 1 0.00021569
0.01785 2 0.000112449
0.01785 3 5.88376e-05
0.01785 4 3.08712e-05
0.01785 5 1.6232e-05
0.01785 6 8.54926e-06
0.01785 7 4.50933e-06
0.01785 8 2.38161e-06
0.01785 9 1.25948e-06
0.01785 10 6.66957e-07
0.017875 1 0.000214784
0.017875 2 0.000112053
0.017875 3 5.86678e-05
0.017875 4 3.08005e-05
0.017875 5 1.6204e-05
0.017875 6 8.53908e-06
0.017875 7 4.50623e-06
0.017875 8 2.38111e-06
0.017875 9 1.25979e-06
0.017875 10 6.67412e-07
0.0179 1 0.000213759
0.0179 2 0.000111599
0.0179 3 5.84689e-05
0.0179 4 3.07153e-05
0.0179 5 1.61686e-05
0.0179 6 8.52512e-06
0.0179 7 4.50119e-06
0.0179 8 2.37962e-06
0.0179 9 1.25958e-06
0.0179 10 6.676e-07
0.017925 1 0.000212616
0.017925 2 0.000111086
0.017925 3 5.82412e-05
0.017925 4 3.06156e-05
0.017925 5 1.61259e-05
0.017925 6 8.50736e-06
0.017925 7 4.49419e-06
0.017925 8 2.37711e-06
0.017925 9 1.25885e-06
0.017925 10 6.67514e-07
0.01795 1 0.000211358
0.01795 2 0.000110517
0.01795 3 5.79851e-05
0.01795 4 3.05014e-05
0.01795 5 1.60757e-05
0.01795 6 8.48579e-06
0.01795 7 4.48528e-06
0.01795 8 2.37371e-06
0.01795 9 1.25771e-06
0.01795 10 6.67217e-07
0.017975 1 0.000209989
0.017975 2 0.000109893
0.017975 3 5.7701e-05
0.017975 4 3.03729e-05
0.017975 5 1.60181e-05
0.017975 6 8.46041e-06
0.017975 7 4.47433e-06
0.017975 8 2.36914e-06
0.017975 9 1.25591e-06
0.017975 10 6.6657e-07
0.018 1 0.000208513
0.018 2 0.000109214
0.018 3 5.73895e-05
0.018 4 3.02303e-05
0.018 5 1.59533e-05
0.018 6 8.43125e-06
0.018 7 4.46141e-06
0.018 8 2.36354e-06
0.018 9 1.25356e-06
0.018 10 6.65639e-07
0.018025 1 0.000206934
0.018025 2 0.000108484
0.018025 3 5.70515e-05
0.018025 4 3.0074e-05
0.018025 5 1.58813e-05
0.018025 6 8.39833e-06
0.018025 7 4.44652e-06
0.018025 8 2.35696e-06
0.018025 9 1.25081e-06
0.018025 10 6.64548e-07
0.01805 1 0.000205259
0.01805 2 0.000107705
0.01805 3 5.66878e-05
0.01805 4 2.99043e-05
0.01805 5 1.58023e-05
0.01805 6 8.36173e-06
0.01805 7 4.42968e-06
0.01805 8 2.3493e-06
0.01805 9 1.24738e-06
0.01805 10 6.6304e-07
0.018075 1 0.000203495
0.018075 2 0.000106879
0.018075 3 5.62997e-05
0.018075 4 2.97218e-05
0.018075 5 1.57165e-05
0.018075 6 8.32151e-06
0.018075 7 4.41092e-06
0.018075 8 2.34062e-06
0.018075 9 1.2434e-06
0.018075 10 6.61244e-07
0.0181 1 0.000201648
0.0181 2 0.000106009
0.0181 3 5.58885e-05
0.0181 4 2.95269e-05
0.0181 5 1.56242e-05
0.0181 6 8.27778e-06
0.0181 7 4.39029e-06
0.0181 8 2.33093e-06
0.0181 9 1.23895e-06
0.0181 10 6.5939e-07
0.018125 1 0.000199727
0.018125 2 0.000105099
0.018125 3 5.54555e-05
0.018125 4 2.93203e-05
0.018125 5 1.55255e-05
0.018125 6 8.23066e-06
0.018125 7 4.36783e-06
0.018125 8 2.32027e-06
0.018125 9 1.23391e-06
0.018125 10 6.57026e-07
0.01815 1 0.00019774
0.01815 2 0.000104153
0.01815 3 5.50027e-05
0.01815 4 2.91028e-05
0.01815 5 1.54208e-05
0.01815 6 8.1803e-06
0.01815 7 4.34362e-06
0.01815 8 2.30865e-06
0.01815 9 1.22836e-06
0.01815 10 6.54385e-07
0.018175 1 0.000195698
0.018175 2 0.000103175
0.018175 3 5.45316e-05
0.018175 4 2.88752e-05
0.018175 5 1.53106e-05
0.018175 6 8.12686e-06
0.018175 7 4.31773e-06
0.018175 8 2.29613e-06
0.018175 9 1.22231e-06
0.018175 10 6.51475e-07
0.0182 1 0.000193609
0.0182 2 0.000102169
0.0182 3 5.40443e-05
0.0182 4 2.86382e-05
0.0182 5 1.51951e-05
0.0182 6 8.07052e-06
0.0182 7 4.29023e-06
0.0182 8 2.28272e-06
0.0182 9 1.21578e-06
0.0182 10 6.48302e-07
0.018225 1 0.000191484
0.018225 2 0.000101139
0.018225 3 5.35427e-05
0.018225 4 2.83929e-05
0.018225 5 1.50748e-05
0.018225 6 8.01148e-06
0.018225 7 4.26123e-06
0.018225 8 2.26847e-06
0.018225 9 1.20879e-06
0.018225 10 6.44878e-07
0.01825 1 0.000189334
0.01825 2 0.000100091
0.01825 3 5.3029e-05
0.01825 4 2.81403e-05
0.01825 5 1.49503e-05
0.01825 6 7.94995e-06
0.01825 7 4.23083e-06
0.01825 8 2.25344e-06
0.01825 9 1.20136e-06
0.01825 10 6.41212e-07
0.018275 1 0.000187169
0.018275 2 9.90287e-05
0.018275 3 5.25054e-05
0.018275 4 2.78813e-05
0.018275 5 1.48218e-05
0.018275 6 7.88617e-06
0.018275 7 4.19913e-06
0.018275 8 2.23768e-06
0.018275 9 1.19353e-06
0.018275 10 6.37319e-07
0.0183 1 0.000185001
0.0183 2 9.79578e-05
0.0183 3 5.19743e-05
0.0183 4 2.76171e-05
0.0183 5 1.46901e-05
0.0183 6 7.82042e-06
0.0183 7 4.16628e-06
0.0183 8 2.22126e-06
0.0183 9 1.18532e-06
0.0183 10 6.33215e-07
0.018325 1 0.00018284
0.018325 2 9.68832e-05
0.018325 3 5.1438e-05
0.018325 4 2.73487e-05
0.018325 5 1.45556e-05
0.018325 6 7.7529e-06
0.018325 7 4.13236e-06
0.018325 8 2.20422e-06
0.018325 9 1.17675e-06
0.018325 10 6.28909e-07
0.01835 1 0.000180698
0.01835 2 9.58097e-05
0.01835 3 5.08989e-05
0.01835 4 2.70774e-05
0.01835 5 1.44188e-05
0.01835 6 7.68392e-06
0.01835 7 4.09758e-06
0.01835 8 2.18667e-06
0.01835 9 1.16789e-06
0.01835 10 6.24432e-07
0.018375 1 0.000178584
0.018375 2 9.47425e-05
0.018375 3 5.03593e-05
0.018375 4 2.68042e-05
0.018375 5 1.42804e-05
0.018375 6 7.61374e-06
0.018375 7 4.06198e-06
0.018375 8 2.16861e-06
0.018375 9 1.15872e-06
0.018375 10 6.1978e-07
0.0184 1 0.00017651
0.0184 2 9.36862e-05
0.0184 3 4.98215e-05
0.0184 4 2.65303e-05
0.0184 5 1.41409e-05
0.0184 6 7.54263e-06
0.0184 7 4.02574e-06
0.0184 8 2.15014e-06
0.0184 9 1.14931e-06
0.0184 10 6.1498e-07
0.018425 1 0.000174483
0.018425 2 9.26454e-05
0.018425 3 4.92878e-05
0.018425 4 2.62568e-05
0.018425 5 1.40008e-05
0.018425 6 7.4709e-06
0.018425 7 3.98901e-06
0.018425 8 2.13134e-06
0.018425 9 1.13968e-06
0.018425 10 6.10053e-07
0.01845 1 0.000172513
0.01845 2 9.16246e-05
0.01845 3 4.87604e-05
0.01845 4 2.59848e-05
0.01845 5 1.38607e-05
0.01845 6 7.39879e-06
0.01845 7 3.95193e-06
0.01845 8 2.11227e-06
0.01845 9 1.12988e-06
0.01845 10 6.05017e-07
0.018475 1 0.000170609
0.018475 2 9.06279e-05
0.018475 3 4.82414e-05
0.018475 4 2.57154e-05
0.018475 5 1.37212e-05
0.018475 6 7.32667e-06
0.018475 7 3.91473e-06
0.018475 8 2.09309e-06
0.018475 9 1.11999e-06
0.018475 10 5.99911e-07
0.0185 1 0.000168777
0.0185 2 8.96592e-05
0.0185 3 4.77328e-05
0.0185 4 2.54496e-05
0.0185 5 1.35827e-05
0.0185 6 7.25469e-06
0.0185 7 3.87737e-06
0.0185 8 2.07373e-06
0.0185 9 1.10996e-06
0.0185 10 5.94716e-07
0.018525 1 0.000167025
0.018525 2 8.87218e-05
0.018525 3 4.72365e-05
0.018525 4 2.51884e-05
0.018525 5 1.34458e-05
0.018525 6 7.18317e-06
0.018525 7 3.84008e-06
0.018525 8 2.05432e-06
0.018525 9 1.09986e-06
0.018525 10 5.89471e-07
0.01855 1 0.000165356
0.01855 2 8.7819e-05
0.01855 3 4.6754e-05
0.01855 4 2.49327e-05
0.01855 5 1.3311e-05
0.01855 6 7.11236e-06
0.01855 7 3.803e-06
0.01855 8 2.03493e-06
0.01855 9 1.08975e-06
0.01855 10 5.84194e-07
0.018575 1 0.000163777
0.018575 2 8.69534e-05
0.018575 3 4.62871e-05
0.018575 4 2.46833e-05
0.018575 5 1.31787e-05
0.018575 6 7.04254e-06
0.018575 7 3.76626e-06
0.018575 8 2.01565e-06
0.018575 9 1.07965e-06
0.018575 10 5.78909e-07
0.0186 1 0.00016229
0.0186 2 8.61276e-05
0.0186 3 4.58371e-05
0.0186 4 2.44411e-05
0.0186 5 1.30494e-05
0.0186 6 6.97389e-06
0.0186 7 3.72998e-06
0.0186 8 1.99654e-06
0.0186 9 1.06959e-06
0.0186 10 5.7363e-07
0.018625 1 0.000160899
0.018625 2 8.53432e-05
0.018625 3 4.54051e-05
0.018625 4 2.42066e-05
0.018625 5 1.29234e-05
0.018625 6 6.90666e-06
0.018625 7 3.69428e-06
0.018625 8 1.97764e-06
0.018625 9 1.05962e-06
0.018625 10 5.68377e-07
0.01865 1 0.000159604
0.01865 2 8.4602e-05
0.01865 3 4.49923e-05
0.01865 4 2.39807e-05
0.01865 5 1.28011e-05
0.01865 6 6.84105e-06
0.01865 7 3.65927e-06
0.01865 8 1.95904e-06
0.01865 9 1.04977e-06
0.01865 10 5.63167e-07
0.018675 1 0.000158406
0.018675 2 8.39048e-05
0.018675 3 4.45995e-05
0.018675 4 2.37637e-05
0.018675 5 1.26829e-05
0.018675 6 6.77726e-06
0.018675 7 3.62512e-06
0.018675 8 1.94085e-06
0.018675 9 1.0401e-06
0.018675 10 5.58037e-07
0.0187 1 0.000157306
0.0187 2 8.32527e-05
0.0187 3 4.42273e-05
0.0187 4 2.35563e-05
0.0187 5 1.2569e-05
0.0187 6 6.71542e-06
0.0187 7 3.5918e-06
0.0187 8 1.92299e-06
0.0187 9 1.03056e-06
0.0187 10 5.52963e-07
0.018725 1 0.000156302
0.018725 2 8.2646e-05
0.018725 3 4.38764e-05
0.018725 4 2.33587e-05
0.018725 5 1.24597e-05
0.018725 6 6.65569e-06
0.018725 7 3.55944e-06
0.018725 8 1.90557e-06
0.018725 9 1.02123e-06
0.018725 10 5.47979e-07
0.01875 1 0.000155393
0.01875 2 8.20846e-05
0.01875 3 4.35471e-05
0.01875 4 2.31713e-05
0.01875 5 1.23553e-05
0.01875 6 6.59822e-06
0.01875 7 3.52814e-06
0.01875 8 1.88865e-06
0.01875 9 1.01212e-06
0.01875 10 5.43099e-07
0.018775 1 0.000154577
0.018775 2 8.15685e-05
0.018775 3 4.32395e-05
0.018775 4 2.29944e-05
0.018775 5 1.22557e-05
0.018775 6 6.54313e-06
0.018775 7 3.49797e-06
0.018775 8 1.87225e-06
0.018775 9 1.00327e-06
0.018775 10 5.38337e-07
0.0188 1 0.000153851
0.0188 2 8.10969e-05
0.0188 3 4.29538e-05
0.0188 4 2.28281e-05
0.0188 5 1.21614e-05
0.0188 6 6.49049e-06
0.0188 7 3.46897e-06
0.0188 8 1.85643e-06
0.0188 9 9.94687e-07
0.018825 1 0.0001534
0.018825 2 8.0772e-05
0.018825 3 4.27457e-05
0.018825 4 2.27026e-05
0.018825 5 1.20885e-05
0.018825 6 6.44926e-06
0.018825 7 3.44601e-06
0.018825 8 1.84378e-06
0.018825 9 9.87785e-07
0.01885 1 0.000152567
0.01885 2 8.02375e-05
0.01885 3 4.24227e-05
0.01885 4 2.25144e-05
0.01885 5 1.19814e-05
0.01885 6 6.38923e-06
0.01885 7 3.41278e-06
0.01885 8 1.82554e-06
0.01885 9 9.7784e-07
0.018875 1 0.000151743
0.018875 2 7.97063e-05
0.018875 3 4.21e-05
0.018875 4 2.23254e-05
0.018875 5 1.18733e-05
0.018875 6 6.32849e-06
0.018875 7 3.37904e-06
0.018875 8 1.80697e-06
0.018875 9 9.67677e-07
0.0189 1 0.000151068
0.0189 2 7.92542e-05
0.0189 3 4.18191e-05
0.0189 4 2.21583e-05
0.0189 5 1.17767e-05
0.0189 6 6.27365e-06
0.0189 7 3.34836e-06
0.0189 8 1.78998e-06
0.0189 9 9.58341e-07
0.018925 1 0.000150571
0.018925 2 7.88991e-05
0.018925 3 4.15901e-05
0.018925 4 2.20186e-05
0.018925 5 1.16945e-05
0.018925 6 6.22645e-06
0.018925 7 3.32169e-06
0.018925 8 1.7751e-06
0.018925 9 9.50114e-07
0.01895 1 0.000150262
0.01895 2 7.86474e-05
0.01895 3 4.14168e-05
0.01895 4 2.19088e-05
0.01895 5 1.16282e-05
0.01895 6 6.18768e-06
0.01895 7 3.29957e-06
0.01895 8 1.76266e-06
0.01895 9 9.43179e-07
0.018975 1 0.00015012
0.018975 2 7.84881e-05
0.018975 3 4.12938e-05
0.018975 4 2.1826e-05
0.018975 5 1.15763e-05
0.018975 6 6.15654e-06
0.018975 7 3.28141e-06
0.018975 8 1.75228e-06
0.018975 9 9.37335e-07
0.019 1 0.000150092
0.019 2 7.83929e-05
0.019 3 4.12061e-05
0.019 4 2.17623e-05
0.019 5 1.15346e-05
0.019 6 6.13081e-06
0.019 7 3.26612e-06
0.019 8 1.74342e-06
0.019 9 9.32288e-07
0.019025 1 0.000150119
0.019025 2 7.83306e-05
0.019025 3 4.11368e-05
0.019025 4 2.17086e-05
0.019025 5 1.14983e-05
0.019025 6 6.10791e-06
0.019025 7 3.2523e-06
0.019025 8 1.73532e-06
0.019025 9 9.27639e-07
0.01905 1 0.000150161
0.01905 2 7.82797e-05
0.01905 3 4.10744e-05
0.01905 4 2.16588e-05
0.01905 5 1.1464e-05
0.01905 6 6.08604e-06
0.01905 7 3.239e-06
0.01905 8 1.72747e-06
0.01905 9 9.23108e-07
0.019075 1 0.000150204
0.019075 2 7.82323e-05
0.019075 3 4.10149e-05
0.019075 4 2.16106e-05
0.019075 5 1.14305e-05
0.019075 6 6.06462e-06
